date,equity
2014-08-20,294013.34407
2014-08-21,292866.65407000005
2014-08-22,294908.93406999996
2014-08-25,299738.42407
2014-08-26,299060.45407
2014-08-27,300324.32407
2014-08-28,300834.89407000004
2014-08-29,305722.97407
2014-09-02,317792.51407000003
2014-09-03,315340.10407
2014-09-04,319399.55407
2014-09-05,312159.50407
2014-09-08,316110.14407000004
2014-09-09,313071.83407
2014-09-10,315264.77407000004
2014-09-11,314603.54407
2014-09-12,313674.47407
2014-09-15,292464.89407000004
2014-09-16,298223.45407
2014-09-17,298759.13407000003
2014-09-18,300801.41407
2014-09-19,297034.91407
2014-09-22,289259.18407
2014-09-23,289577.24407
2014-09-24,291025.25407
2014-09-25,286681.22407
2014-09-26,286388.27407
2014-09-29,285266.69406999997
2014-09-30,283107.23407
2014-10-01,281064.95407
2014-10-02,290422.61407
2014-10-03,293594.84407
2014-10-06,298123.01407000003
2014-10-07,297244.16407
2014-10-08,297001.43406999996
2014-10-09,295101.44406999997
2014-10-10,278277.74407
2014-10-13,267965.90407000005
2014-10-14,270033.29407
2014-10-15,272242.97407
2014-10-16,269439.02407
2014-10-17,270384.83407
2014-10-20,272887.46407
2014-10-21,276963.65407000005
2014-10-22,273414.77407
2014-10-23,276921.80406999995
2014-10-24,276879.95407
2014-10-27,265521.86407
2014-10-28,283182.56407
2014-10-29,279273.77407
2014-10-30,279742.49407
2014-10-31,282286.97407
2014-11-03,283031.90407000005
2014-11-04,279968.48407
2014-11-05,273305.96407
2014-11-06,281885.21407
2014-11-07,281031.47407
2014-11-10,282479.48407
2014-11-11,290138.03407000005
2014-11-12,288480.77407
2014-11-13,290656.97407
2014-11-14,296499.23407
2014-11-17,292565.33407
2014-11-18,295678.97407
2014-11-19,287342.45407
2014-11-20,288154.34407
2014-11-21,283190.93407
2014-11-24,286488.71407
2014-11-25,287635.40407000005
2014-11-26,287928.35407
2014-11-28,284647.31407
2014-12-01,273866.75407
2014-12-02,273690.98407
2014-12-03,271908.17407
2014-12-04,271054.43407
2014-12-05,267229.34407
2014-12-08,259403.39407
2014-12-09,261521.00407
2014-12-10,255620.15407000002
2014-12-11,254816.63407
2014-12-12,253243.07407
2014-12-15,250765.55406999998
2014-12-16,245551.04407
2014-12-17,252255.41407
2014-12-18,262667.69406999997
2014-12-19,263529.80406999995
2014-12-22,266300.27407
2014-12-23,264935.96407
2014-12-24,266015.69406999997
2014-12-26,270669.41407
2014-12-29,268903.34407
2014-12-30,265990.58407
2014-12-31,266141.24407
2015-01-02,263546.54407
2015-01-05,255829.40407000002
2015-01-06,256825.43407000002
2015-01-07,256549.22407
2015-01-08,256268.82907
2015-01-09,252958.49407
2015-01-12,249233.84407000002
2015-01-13,250941.32407
2015-01-14,241265.60407
2015-01-15,240579.26407
2015-01-16,241583.66407
2015-01-20,240629.48407
2015-01-21,244513.16407
2015-01-22,248740.01407
2015-01-23,248463.80406999998
2015-01-26,252866.42407
2015-01-27,252389.33406999998
2015-01-28,246856.76407
2015-01-29,251736.47407
2015-01-30,250397.27406999998
2015-02-02,256540.85407
2015-02-03,262751.39407000004
2015-02-04,262910.42407
2015-02-05,264952.70407
2015-02-06,261914.39407
2015-02-09,262014.83406999998
2015-02-10,261018.80406999998
2015-02-11,258097.67407
2015-02-12,249794.63407
2015-02-13,250539.56407000002
2015-02-17,251025.02406999998
2015-02-18,251117.09407000002
2015-02-19,257181.15907000002
2015-02-20,261705.14407
2015-02-23,253523.46907000002
2015-02-24,250824.14407
2015-02-25,250531.19407
2015-02-26,253402.10407
2015-02-27,250179.65407000002
2015-03-02,245145.09907
2015-03-03,247015.79407
2015-03-04,249422.16907
2015-03-05,247911.38407
2015-03-06,242261.63407
2015-03-09,239750.63407
2015-03-10,239281.91407
2015-03-11,242144.45407
2015-03-12,239909.66407
2015-03-13,237909.23407
2015-03-16,243784.97407
2015-03-17,242973.08406999998
2015-03-18,247978.34407000002
2015-03-19,243743.12407000002
2015-03-20,245777.03407000002
2015-03-23,247074.38407
2015-03-24,248823.71407
2015-03-25,242613.17407
2015-03-26,239353.05907000002
2015-03-27,234829.07407
2015-03-30,239491.16407
2015-03-31,237984.56407000002
2015-04-01,236996.90407000002
2015-04-02,239851.07407
2015-04-06,249978.77406999998
2015-04-07,250104.32407
2015-04-08,253803.86406999998
2015-04-09,255829.40407000002
2015-04-10,256507.37407000002
2015-04-13,255569.93407000002
2015-04-14,253628.09407000002
2015-04-15,253937.78407000002
2015-04-16,252991.97407
2015-04-17,253067.30406999998
2015-04-20,251795.06407000002
2015-04-21,255260.24407
2015-04-22,263655.35407
2015-04-23,262952.27407
2015-04-24,262805.79907
2015-04-27,273791.42407
2015-04-28,272895.83407
2015-04-29,274544.72407
2015-04-30,269187.92407
2015-05-01,269171.18407
2015-05-04,272920.94406999997
2015-05-05,274963.22407
2015-05-06,272853.98407
2015-05-07,278185.67407
2015-05-08,278026.64407000004
2015-05-11,280437.20407
2015-05-12,284831.45407
2015-05-13,283525.73407
2015-05-14,284295.77407
2015-05-15,288263.15407000005
2015-05-18,288187.82407
2015-05-19,286840.25407
2015-05-20,284505.02407
2015-05-21,285568.01407000003
2015-05-22,287334.08407
2015-05-26,287103.90907000005
2015-05-27,287082.98407
2015-05-28,290447.72407
2015-05-29,289903.67407
2015-06-01,288773.72407
2015-06-02,287853.02407
2015-06-03,288388.70407
2015-06-04,285819.11407
2015-06-05,288514.25407
2015-06-08,294498.80407
2015-06-09,294256.07407
2015-06-10,289819.97407
2015-06-11,290414.24407
2015-06-12,289811.60407
2015-06-15,289552.13407000003
2015-06-16,291845.51407000003
2015-06-17,297947.24407
2015-06-18,299186.00407
2015-06-19,299704.94406999997
2015-06-22,297428.30407
2015-06-23,304023.86407
2015-06-24,301931.36407
2015-06-25,304961.30407
2015-06-26,303538.40407
2015-06-29,299294.81406999996
2015-06-30,304517.69406999997
2015-07-01,305262.62407
2015-07-02,314360.81406999996
2015-07-06,314109.71407
2015-07-07,304199.63407000003
2015-07-08,293385.59407
2015-07-09,295863.11407
2015-07-10,296892.62407
2015-07-13,299411.99407
2015-07-14,302333.12407
2015-07-15,300232.25407
2015-07-16,303195.23407
2015-07-17,309874.49407
2015-07-20,316235.69406999997
2015-07-21,303270.56406999996
2015-07-22,304191.26407000003
2015-07-23,303630.47407
2015-07-24,302132.24407
2015-07-27,291753.44406999997
2015-07-28,301638.41407
2015-07-29,300801.41407
2015-07-30,303287.30407
2015-07-31,302751.62407
2015-08-03,297595.70407
2015-08-04,302860.43406999996
2015-08-05,306082.88407000003
2015-08-06,285994.88407000003
2015-08-07,282964.94406999997
2015-08-10,281818.25407
2015-08-11,278662.76407000003
2015-08-12,279332.36407
2015-08-13,282964.94406999997
2015-08-14,283500.62407
2015-08-17,293410.70407
2015-08-18,298206.71407
2015-08-19,293628.32407
2015-08-20,282688.73407
2015-08-21,273138.56407
2015-08-24,263178.26407000003
2015-08-25,264149.18407
2015-08-26,268175.15407000005
2015-08-27,283366.70407
2015-08-28,287961.83407
2015-08-31,288447.29407
2015-09-01,279717.38407000003
2015-09-02,287300.60407
2015-09-03,285526.16407
2015-09-04,282479.48407
2015-09-08,287702.36407
2015-09-09,288321.74407
2015-09-10,287961.83407
2015-09-11,289434.95407
2015-09-14,291904.10407
2015-09-15,292222.16407
2015-09-16,299487.32407
2015-09-17,299336.66407
2015-09-18,298123.01407000003
2015-09-21,301119.47407
2015-09-22,298390.85407
2015-09-23,298491.29407
2015-09-24,300215.51407000003
2015-09-25,295017.74407
2015-09-28,287919.98407
2015-09-29,286430.12407
2015-09-30,287894.87407
2015-10-01,280763.63407000003
2015-10-02,287200.16407
2015-10-05,286011.62407
2015-10-06,282086.09407
2015-10-07,274134.59407
2015-10-08,269748.71407
2015-10-09,264701.60407
2015-10-12,260424.53407000002
2015-10-13,263496.32407
2015-10-14,261512.63407
2015-10-15,265220.54407
2015-10-16,269991.44406999997
2015-10-19,270903.77407
2015-10-20,258290.18407000002
2015-10-21,255829.40407000002
2015-10-22,257193.71407
2015-10-23,254992.40407000002
2015-10-26,260156.69407
2015-10-27,256047.02406999998
2015-10-28,258231.59407000002
2015-10-29,257118.38407
2015-10-30,253184.48407
2015-11-02,258926.30406999998
2015-11-03,254373.02406999998
2015-11-04,273858.38407000003
2015-11-05,273975.56407
2015-11-06,274469.39407000004
2015-11-09,268585.28407000005
2015-11-10,261194.57407
2015-11-11,263354.03407000005
2015-11-12,258214.85407
2015-11-13,253402.10407
2015-11-16,259361.54407
2015-11-17,259102.07407
2015-11-18,265019.66407
2015-11-19,265630.67407
2015-11-20,264132.44406999997
2015-11-23,262240.82407
2015-11-24,262659.32407
2015-11-25,272192.75407
2015-11-27,273841.64407000004
2015-11-30,272711.69406999997
2015-12-01,278512.10407
2015-12-02,274159.70407
2015-12-03,274762.34407
2015-12-04,272812.13407000003
2015-12-07,273439.88407000003
2015-12-08,269748.71407
2015-12-09,267907.31407
2015-12-10,270041.66407
2015-12-11,261629.81407000002
2015-12-14,262935.53407000005
2015-12-15,265036.40407000005
2015-12-16,276268.94406999997
2015-12-17,275331.50407
2015-12-18,272879.09407
2015-12-21,274636.79407
2015-12-22,272452.22407
2015-12-23,272242.97407
2015-12-24,272971.16407
2015-12-28,271615.22407
2015-12-29,278512.10407
2015-12-30,279265.40407000005
2015-12-31,280872.44406999997
2016-01-04,266978.24407
2016-01-05,266994.98407
2016-01-06,263320.55406999995
2016-01-07,260483.12407000002
2016-01-08,256591.07407
2016-01-11,253954.52406999998
2016-01-12,255728.96407
2016-01-13,247643.54407
2016-01-14,252556.73407
2016-01-15,251560.70407
2016-01-19,251334.71407
2016-01-20,246295.97407
2016-01-21,247358.96407
2016-01-22,249518.42407
2016-01-25,244354.13407
2016-01-26,241993.79407
2016-01-27,237398.66407
2016-01-28,238762.97407
2016-01-29,240018.47407
2016-02-01,244822.85407
2016-02-02,232970.93407000002
2016-02-03,225186.83406999998
2016-02-04,226735.28407000002
2016-02-05,216080.27406999998
2016-02-08,203851.70407
2016-02-09,204069.32407
2016-02-10,200235.86407
2016-02-11,205927.46407
2016-02-12,206404.55407
2016-02-16,209861.36407
2016-02-17,221169.23407
2016-02-18,219570.56407000002
2016-02-19,219411.53407000002
2016-02-22,228752.45407
2016-02-23,228308.84407000002
2016-02-24,229807.07407
2016-02-25,236862.98407
2016-02-26,239298.65407000002
2016-02-29,240629.48407
2016-03-01,235959.02406999998
2016-03-02,237624.65407000002
2016-03-03,243818.45407
2016-03-04,248254.55406999998
2016-03-07,251811.80406999998
2016-03-08,249560.27406999998
2016-03-09,254682.71407
2016-03-10,251719.73407
2016-03-11,253661.57407
2016-03-14,260064.62407000002
2016-03-15,262734.65407000005
2016-03-16,265739.48407
2016-03-17,269464.13407000003
2016-03-18,274787.45407
2016-03-21,279457.91407
2016-03-22,276042.95407
2016-03-23,266283.53407000005
2016-03-24,270610.82407
2016-03-28,272711.69406999997
2016-03-29,272602.88407000003
2016-03-30,269891.00407
2016-03-31,272301.56407
2016-04-01,278846.90407000005
2016-04-04,286714.70407
2016-04-05,293812.46407
2016-04-06,302140.61407
2016-04-07,295260.47407
2016-04-08,289292.66407
2016-04-11,289167.11407
2016-04-12,287409.41407
2016-04-13,293025.68407
2016-04-14,290790.89407000004
2016-04-15,293008.94406999997
2016-04-18,292481.63407000003
2016-04-19,287032.76407000003
2016-04-20,289208.96407
2016-04-21,287802.80406999995
2016-04-22,292372.82407
2016-04-25,290757.41407
2016-04-26,292364.45407
2016-04-27,290464.46407
2016-04-28,287317.34407
2016-04-29,281500.19406999997
2016-05-02,282370.67407
2016-05-03,274435.91407
2016-05-04,266266.79407
2016-05-05,257034.68407000002
2016-05-06,259880.48407
2016-05-09,254850.11406999998
2016-05-10,254657.60407
2016-05-11,254883.59407000002
2016-05-12,253477.43407000002
2016-05-13,253753.64407
2016-05-16,254322.80406999998
2016-05-17,251284.49407
2016-05-18,256733.36406999998
2016-05-19,260114.84407000002
2016-05-20,264358.43407
2016-05-23,260960.21407
2016-05-24,262374.74407
2016-05-25,263772.53407000005
2016-05-26,268409.51407000003
2016-05-27,266668.55406999995
2016-05-31,266827.58407
2016-06-01,263755.79407
2016-06-02,263253.59407
2016-06-03,263278.70407
2016-06-06,264693.23407
2016-06-07,274452.65407000005
2016-06-08,277114.31407
2016-06-09,271958.39407000004
2016-06-10,263111.30406999995
2016-06-13,262341.26407000003
2016-06-14,259905.59407000002
2016-06-15,262198.97407
2016-06-16,262391.48407
2016-06-17,260332.46407
2016-06-20,263872.97407
2016-06-21,263797.64407000004
2016-06-22,244588.49407
2016-06-23,244370.87407000002
2016-06-24,241650.62407000002
2016-06-27,246170.42407
2016-06-28,248882.30406999998
2016-06-29,255913.10407
2016-06-30,257662.43407000002
2016-07-01,261194.57407
2016-07-05,259085.33406999998
2016-07-06,259470.35407
2016-07-07,260725.85407
2016-07-08,261428.93407000002
2016-07-11,268124.93407
2016-07-12,268016.12407
2016-07-13,266241.68407
2016-07-14,265404.68407
2016-07-15,264458.87407
2016-07-18,269355.32407
2016-07-19,268526.69406999997
2016-07-20,271121.39407000004
2016-07-21,264542.57407
2016-07-22,266024.06407
2016-07-25,272502.44406999997
2016-07-26,272083.94406999997
2016-07-27,271230.20407
2016-07-28,273004.64407000004
2016-07-29,276503.30406999995
2016-08-01,272502.44406999997
2016-08-02,270150.47407
2016-08-03,268970.30406999995
2016-08-04,273004.64407000004
2016-08-05,272519.18407
2016-08-08,269279.99407
2016-08-09,271724.03407000005
2016-08-10,268853.12407
2016-08-11,268233.74407
2016-08-12,268819.64407000004
2016-08-15,268802.90407000005
2016-08-16,267145.64407000004
2016-08-17,266835.95407
2016-08-18,267061.94406999997
2016-08-19,268309.07407
2016-08-22,266576.48407
2016-08-23,268175.15407000005
2016-08-24,266317.01407000003
2016-08-25,264927.59407
2016-08-26,264115.70407
2016-08-29,260106.47407
2016-08-30,256875.65407000002
2016-08-31,257436.44407
2016-09-01,248028.56407000002
2016-09-02,245525.93407000002
2016-09-06,249752.78407000002
2016-09-07,248815.34407000002
2016-09-08,245174.39407
2016-09-09,242755.46407
2016-09-12,245961.17407
2016-09-13,244077.92407
2016-09-14,244379.24407
2016-09-15,247735.61406999998
2016-09-16,251903.87407000002
2016-09-19,252690.65407000002
2016-09-20,251267.75407
2016-09-21,251753.21407
2016-09-22,252765.98407
2016-09-23,253619.72407
2016-09-26,254908.70407
2016-09-27,252247.04407
2016-09-28,252632.06407000002
2016-09-29,247969.97407
2016-09-30,250757.18407000002
2016-10-03,258850.97407
2016-10-04,256934.24407
2016-10-05,254465.09407000002
2016-10-06,248221.07407
2016-10-07,244546.64407
2016-10-10,248179.22407
2016-10-11,247467.77406999998
2016-10-12,248647.94407
2016-10-13,247584.95407
2016-10-14,244462.94407
2016-10-17,242328.59407000002
2016-10-18,246630.77406999998
2016-10-19,250363.79407
2016-10-20,246630.77406999998
2016-10-21,247459.40407000002
2016-10-24,249694.19407
2016-10-25,249342.65407000002
2016-10-26,249258.95407
2016-10-27,250740.44407
2016-10-28,247358.96407
2016-10-31,245484.08406999998
2016-11-01,239675.30406999998
2016-11-02,237356.81407000002
2016-11-03,236854.61406999998
2016-11-04,239482.79407
2016-11-07,241700.84407000002
2016-11-08,243148.85407
2016-11-09,239064.29407
2016-11-10,235122.02406999998
2016-11-11,237808.79407
2016-11-14,231857.72407
2016-11-15,233799.56407000002
2016-11-16,233933.48407
2016-11-17,237892.49407
2016-11-18,234845.81407000002
2016-11-21,234427.31407000002
2016-11-22,239993.36406999998
2016-11-23,241642.25407
2016-11-25,244580.12407000002
2016-11-28,244136.51407
2016-11-29,238654.16407
2016-11-30,238511.87407000002
2016-12-01,232217.63407
2016-12-02,231874.46407
2016-12-05,236335.67407
2016-12-06,235540.52406999998
2016-12-07,241650.62407000002
2016-12-08,240930.80406999998
2016-12-09,240838.73407
2016-12-12,241047.98407
2016-12-13,245835.62407000002
2016-12-14,246287.60407
2016-12-15,245358.53407000002
2016-12-16,249468.20407
2016-12-19,249669.08406999998
2016-12-20,254741.30406999998
2016-12-21,253828.97407
2016-12-22,254456.72407
2016-12-23,258549.65407000002
2016-12-27,263730.68407
2016-12-28,263906.45407
2016-12-29,259671.23407
2016-12-30,258842.60407
2017-01-03,261604.70407
2017-01-04,269974.70407
2017-01-05,269773.82407
2017-01-06,271665.44406999997
2017-01-09,273565.43407
2017-01-10,272385.26407000003
2017-01-11,272268.08407
2017-01-12,272150.90407000005
2017-01-13,278980.82407
2017-01-17,277164.53407000005
2017-01-18,279491.39407000004
2017-01-19,284011.19406999997
2017-01-20,284823.08407
2017-01-23,288330.11407
2017-01-24,293092.64407000004
2017-01-25,292975.46407
2017-01-26,291334.94406999997
2017-01-27,291703.22407
2017-01-30,289761.38407000003
2017-01-31,290849.48407
2017-02-01,288597.95407
2017-02-02,290531.42407
2017-02-03,290347.28407000005
2017-02-06,295737.56406999996
2017-02-07,295494.83407
2017-02-08,299345.03407
2017-02-09,305304.47407
2017-02-10,305329.58407
2017-02-13,314846.27407000004
2017-02-14,315164.33407
2017-02-15,314143.19406999997
2017-02-16,305095.22407
2017-02-17,307840.58407
2017-02-21,312159.50407
2017-02-22,308911.94406999997
2017-02-23,294247.70407
2017-02-24,295093.07407
2017-02-27,286078.58407
2017-02-28,289225.70407
2017-03-01,289250.81407
2017-03-02,289635.83407
2017-03-03,290548.16407
2017-03-06,290246.84407
2017-03-07,288053.90407000005
2017-03-08,286614.26407000003
2017-03-09,284965.37407
2017-03-10,283952.60407
2017-03-13,286028.36407
2017-03-14,295930.07407
2017-03-15,294030.08407
2017-03-16,299319.92407
2017-03-17,298859.57407
2017-03-20,299211.11407
2017-03-21,289803.23407
2017-03-22,293427.44406999997
2017-03-23,293234.93407
2017-03-24,300248.99407
2017-03-27,306158.21407
2017-03-28,312209.72407
2017-03-29,312151.13407000003
2017-03-30,312603.11407
2017-03-31,312921.17407
2017-04-03,329845.31406999996
2017-04-04,334180.97407
2017-04-05,326899.07407
2017-04-06,329995.97407
2017-04-07,333210.05407
2017-04-10,341454.50407
2017-04-11,338374.34407
2017-04-12,328439.15407
2017-04-13,334432.07407
2017-04-17,332289.35407
2017-04-18,331293.32407
2017-04-19,335704.31406999996
2017-04-20,333184.94406999997
2017-04-21,335771.27407000004
2017-04-24,337805.18406999996
2017-04-25,342626.3040700001
2017-04-26,339596.36407
2017-04-27,338307.38407000003
2017-04-28,342860.66406999994
2017-05-01,350192.78406999994
2017-05-02,346895.00407
2017-05-03,340307.81406999996
2017-05-04,327284.09407
2017-05-05,338073.02407000004
2017-05-08,337102.10407
2017-05-09,348878.69406999997
2017-05-10,352193.21407
2017-05-11,350418.77407000004
2017-05-12,351850.04407000006
2017-05-15,344375.63407000003
2017-05-16,345321.44406999997
2017-05-17,336198.14407000004
2017-05-18,342015.29407
2017-05-19,340148.78407
2017-05-22,339747.02407000004
2017-05-23,334314.89407000004
2017-05-24,339638.21407
2017-05-25,345170.78406999994
2017-05-26,352126.25407
2017-05-30,360462.77407000004
2017-05-31,365409.44406999997
2017-06-01,364873.76407000003
2017-06-02,364438.52407000004
2017-06-05,370690.91406999994
2017-06-06,375319.52407000004
2017-06-07,381011.12407
2017-06-08,389674.07407
2017-06-09,379060.91406999994
2017-06-12,380475.44406999997
2017-06-13,394654.22407
2017-06-14,398596.49407
2017-06-15,394143.65406999993
2017-06-16,390845.87407
2017-06-19,389506.67407000007
2017-06-20,391548.95407
2017-06-21,395030.87407
2017-06-22,400228.64407000004
2017-06-23,400931.72407
2017-06-26,395943.20407
2017-06-27,383287.76407000003
2017-06-28,390711.95407
2017-06-29,381931.82407
2017-06-30,382651.64407000004
2017-07-03,375127.01407000003
2017-07-05,353758.40406999993
2017-07-06,338474.78407
2017-07-07,342149.21407
2017-07-10,344517.92407000007
2017-07-11,353867.21407
2017-07-12,355792.31406999996
2017-07-13,350678.24407
2017-07-14,354335.93406999996
2017-07-17,347464.16406999994
2017-07-18,354720.95407
2017-07-19,352226.69406999997
2017-07-20,356127.11407
2017-07-21,354854.87407
2017-07-24,366673.31406999996
2017-07-25,364229.27407000004
2017-07-26,367786.52407000004
2017-07-27,359927.09407
2017-07-28,360437.66406999994
2017-07-31,350728.46407
2017-08-01,347464.16406999994
2017-08-02,352754.00407
2017-08-03,370498.40406999993
2017-08-04,378717.74407
2017-08-07,377261.36407
2017-08-08,385673.21407
2017-08-09,384258.68406999996
2017-08-10,377453.87407
2017-08-11,379391.52906999993
2017-08-14,384484.67407000007
2017-08-15,383254.28406999994
2017-08-16,383739.74407
2017-08-17,374541.11407
2017-08-18,370808.09407
2017-08-21,362772.89407000004
2017-08-22,365694.02407000004
2017-08-23,375252.56406999996
2017-08-24,375386.48407
2017-08-25,371301.92407000007
2017-08-28,369301.49407
2017-08-29,370724.39407000004
2017-08-30,375595.73407
2017-08-31,377872.37407
2017-09-01,377453.87407
2017-09-05,372590.90406999993
2017-09-06,368355.68406999996
2017-09-07,373444.64407000004
2017-09-08,367409.87407
2017-09-11,384392.60407
2017-09-12,383605.82407
2017-09-13,386518.58407
2017-09-14,396068.75407
2017-09-15,397885.04407000006
2017-09-18,402229.07407
2017-09-19,393942.77407000004
2017-09-20,392946.74407
2017-09-21,386727.83407
2017-09-22,373846.40406999993
2017-09-25,368740.70407
2017-09-26,368958.32407
2017-09-27,365375.96407
2017-09-28,364229.27407000004
2017-09-29,365484.77407000004
2017-10-02,365844.68406999996
2017-10-03,371377.25407
2017-10-04,377127.44406999997
2017-10-05,377395.28406999994
2017-10-06,378692.63407000003
2017-10-09,367024.85407
2017-10-10,377612.90406999993
2017-10-11,376784.27407000004
2017-10-12,377688.23407
2017-10-13,377596.16406999994
2017-10-16,373436.27407000004
2017-10-17,377746.82407
2017-10-18,381011.12407
2017-10-19,374449.04407000006
2017-10-20,368832.77407000004
2017-10-23,362069.81406999996
2017-10-24,362337.65406999993
2017-10-25,352712.15406999993
2017-10-26,352988.36407
2017-10-27,348552.26407000003
2017-10-30,347891.03406999994
2017-10-31,357474.68406999996
2017-11-01,348728.03406999994
2017-11-02,330464.69406999997
2017-11-03,336181.40407
2017-11-06,333410.93406999996
2017-11-07,336147.92407
2017-11-08,334758.50407
2017-11-09,333586.70407
2017-11-10,333586.70407
2017-11-13,343973.87407
2017-11-14,338365.97407
2017-11-15,340542.17407
2017-11-16,341546.57407
2017-11-17,343680.92407000007
2017-11-20,338399.45407
2017-11-21,345991.04407000006
2017-11-22,341630.27407000004
2017-11-24,344099.42407000007
2017-11-27,345154.04407000006
2017-11-28,345773.42407000007
2017-11-29,337395.05407
2017-11-30,338491.52407000004
2017-12-01,336549.68406999996
2017-12-04,335436.47407
2017-12-05,334180.97407
2017-12-06,342182.69406999997
2017-12-07,340491.95407
2017-12-08,343747.88407000003
2017-12-11,355281.74407
2017-12-12,365426.18406999996
2017-12-13,363752.18406999996
2017-12-14,362798.00407
2017-12-15,367451.72407
2017-12-18,363618.26407000003
2017-12-19,357114.77407000004
2017-12-20,355340.33407
2017-12-21,357583.49407
2017-12-22,352176.47407
2017-12-26,345555.8040700001
2017-12-27,340826.75407
2017-12-28,343940.39407000004
2017-12-29,340584.02407000004
2018-01-02,348267.68406999996
2018-01-03,345522.32407
2018-01-04,343321.01407000003
2018-01-05,344961.53406999994
2018-01-08,361559.24407
2018-01-09,359282.60407
2018-01-10,360211.67407000007
2018-01-11,362848.22407
2018-01-12,361400.21407
2018-01-16,364614.29407000006
2018-01-17,370556.99407
2018-01-18,368389.16406999994
2018-01-19,372950.81406999996
2018-01-22,374239.79407000006
2018-01-23,375269.3040700001
2018-01-24,369494.00407
2018-01-25,362588.75407
2018-01-26,366949.52407000004
2018-01-29,372540.68406999996
2018-01-30,369435.41406999994
2018-01-31,376541.54407000006
2018-02-01,372306.32407
2018-02-02,367702.82407
2018-02-05,358813.88407000003
2018-02-06,359516.96407
2018-02-07,368749.07407
2018-02-08,343831.58407
2018-02-09,339805.61407
2018-02-12,344250.08407
2018-02-13,350887.49407
2018-02-14,349757.54407000006
2018-02-15,359600.66406999994
2018-02-16,360789.20407
2018-02-20,360186.56406999996
2018-02-21,358956.17407000007
2018-02-22,369728.36407
2018-02-23,374649.92407000007
2018-02-26,379144.61407
2018-02-27,373762.70407
2018-02-28,367125.29407000006
2018-03-01,356972.48407
2018-03-02,360479.51407000003
2018-03-05,358998.02407000004
2018-03-06,354687.47407
2018-03-07,358119.17407000007
2018-03-08,355440.77407000004
2018-03-09,353825.36407
2018-03-12,369175.94406999997
2018-03-13,366104.15406999993
2018-03-14,353373.38407000003
2018-03-15,352511.27407000004
2018-03-16,348954.02407000004
2018-03-19,342433.79407000006
2018-03-20,339914.42407
2018-03-21,344919.68406999996
2018-03-22,338700.77407000004
2018-03-23,332373.05407
2018-03-26,334582.73407
2018-03-27,313657.73407
2018-03-28,295745.93406999996
2018-03-29,302734.88407000003
2018-04-02,291309.83407
2018-04-03,303906.68406999996
2018-04-04,320152.85407
2018-04-05,335871.71407
2018-04-06,330498.17407
2018-04-09,322429.49407
2018-04-10,335017.97407
2018-04-11,331862.48407
2018-04-12,326129.03407
2018-04-13,331368.65407
2018-04-16,323726.84407
2018-04-17,320780.60407
2018-04-18,325518.02407000004
2018-04-19,331151.03407
2018-04-20,322914.95407
2018-04-23,317164.76407000003
2018-04-24,317240.09407
2018-04-25,314921.60407
2018-04-26,318930.83407
2018-04-27,326129.03407
2018-04-30,325978.37407
2018-05-01,331017.11407
2018-05-02,332046.62407
2018-05-03,318068.72407
2018-05-04,326137.40407
2018-05-07,333402.56406999996
2018-05-08,332732.96407
2018-05-09,336817.52407000004
2018-05-10,335285.81406999996
2018-05-11,331971.29407
2018-05-14,324362.96407
2018-05-15,317842.73407
2018-05-16,319767.83407
2018-05-17,318144.05407
2018-05-18,311682.41407
2018-05-21,318102.20407
2018-05-22,310167.44406999997
2018-05-23,313565.66407
2018-05-24,312544.52407000004
2018-05-25,313381.52407000004
2018-05-29,317491.19406999997
2018-05-30,324153.71407
2018-05-31,318303.08407
2018-06-01,324237.41407
2018-06-04,328355.45407
2018-06-05,323659.88407000003
2018-06-06,347405.57407
2018-06-07,344551.40406999993
2018-06-08,345865.49407
2018-06-11,357951.77407000004
2018-06-12,366882.56406999996
2018-06-13,368564.93406999996
2018-06-14,379395.71407
2018-06-15,379772.36407
2018-06-18,390368.78406999994
2018-06-19,375068.42407000007
2018-06-20,383162.21407
2018-06-21,370849.94406999997
2018-06-22,359232.38407000003
2018-06-25,358713.44406999997
2018-06-26,366238.07407
2018-06-27,368330.57407
2018-06-28,372875.48407
2018-06-29,367033.22407
2018-07-02,360437.66406999994
2018-07-03,340173.89407000004
2018-07-05,338750.99407
2018-07-06,338533.37407
2018-07-09,346576.94406999997
2018-07-10,349891.46407
2018-07-11,346953.59407
2018-07-12,345070.34407
2018-07-13,346878.26407000003
2018-07-16,339537.77407000004
2018-07-17,350075.60407
2018-07-18,351046.52407000004
2018-07-19,348016.58407
2018-07-20,342450.53406999994
2018-07-23,333762.47407
2018-07-24,328932.98407
2018-07-25,338399.45407
2018-07-26,336650.12407
2018-07-27,328723.73407
2018-07-30,322856.36407
2018-07-31,329527.25407
2018-08-01,331787.15407
2018-08-02,372549.0540700001
2018-08-03,371402.36407
2018-08-06,366229.70407
2018-08-07,397684.16406999994
2018-08-08,389958.65406999993
2018-08-09,374984.72407
2018-08-10,377529.20407
2018-08-13,378299.24407
2018-08-14,370958.75407
2018-08-15,363467.60407
2018-08-16,360755.72407
2018-08-17,335687.57407
2018-08-20,338148.35407
2018-08-21,349414.37407
2018-08-22,349196.75407
2018-08-23,347907.77407000004
2018-08-24,350184.41406999994
2018-08-27,347213.06406999996
2018-08-28,341010.89407000004
2018-08-29,335277.44406999997
