date,equity
2012-11-05,100000.0
2012-11-06,100000.0
2012-11-07,100000.0
2012-11-08,100000.0
2012-11-09,100000.0
2012-11-12,100000.0
2012-11-13,100000.0
2012-11-14,100000.0
2012-11-15,100000.0
2012-11-16,100000.0
2012-11-19,100000.0
2012-11-20,100000.0
2012-11-21,100000.0
2012-11-23,100000.0
2012-11-26,100000.0
2012-11-27,100000.0
2012-11-28,100000.0
2012-11-29,100000.0
2012-11-30,100000.0
2012-12-03,100000.0
2012-12-04,100000.0
2012-12-05,100000.0
2012-12-06,100000.0
2012-12-07,100000.0
2012-12-10,100000.0
2012-12-11,100000.0
2012-12-12,100000.0
2012-12-13,100000.0
2012-12-14,100000.0
2012-12-17,100000.0
2012-12-18,100000.0
2012-12-19,100000.0
2012-12-20,100000.0
2012-12-21,100000.0
2012-12-24,100000.0
2012-12-26,100000.0
2012-12-27,100000.0
2012-12-28,100000.0
2012-12-31,100000.0
2013-01-02,100000.0
2013-01-03,100000.0
2013-01-04,100000.0
2013-01-07,100000.0
2013-01-08,100000.0
2013-01-09,100000.0
2013-01-10,100000.0
2013-01-11,100000.0
2013-01-14,100000.0
2013-01-15,100000.0
2013-01-16,100000.0
2013-01-17,100000.0
2013-01-18,100000.0
2013-01-22,100000.0
2013-01-23,100000.0
2013-01-24,100000.0
2013-01-25,100000.0
2013-01-28,100000.0
2013-01-29,100000.0
2013-01-30,100000.0
2013-01-31,100000.0
2013-02-01,100000.0
2013-02-04,100000.0
2013-02-05,100000.0
2013-02-06,100000.0
2013-02-07,100000.0
2013-02-08,100000.0
2013-02-11,100000.0
2013-02-12,100000.0
2013-02-13,100000.0
2013-02-14,100000.0
2013-02-15,100000.0
2013-02-19,100000.0
2013-02-20,100000.0
2013-02-21,100000.0
2013-02-22,100000.0
2013-02-25,100000.0
2013-02-26,100000.0
2013-02-27,100000.0
2013-02-28,100000.0
2013-03-01,100000.0
2013-03-04,100000.0
2013-03-05,100000.0
2013-03-06,100000.0
2013-03-07,100000.0
2013-03-08,100000.0
2013-03-11,100000.0
2013-03-12,100000.0
2013-03-13,100000.0
2013-03-14,100000.0
2013-03-15,100000.0
2013-03-18,100000.0
2013-03-19,100000.0
2013-03-20,100000.0
2013-03-21,100000.0
2013-03-22,100000.0
2013-03-25,100000.0
2013-03-26,100000.0
2013-03-27,100000.0
2013-03-28,100000.0
2013-04-01,100000.0
2013-04-02,100000.0
2013-04-03,100000.0
2013-04-04,100000.0
2013-04-05,100000.0
2013-04-08,100000.0
2013-04-09,100000.0
2013-04-10,100000.0
2013-04-11,100000.0
2013-04-12,100000.0
2013-04-15,100000.0
2013-04-16,100000.0
2013-04-17,100000.0
2013-04-18,100000.0
2013-04-19,100000.0
2013-04-22,100000.0
2013-04-23,100000.0
2013-04-24,100000.0
2013-04-25,100000.0
2013-04-26,100000.0
2013-04-29,100000.0
2013-04-30,100000.0
2013-05-01,100000.0
2013-05-02,100000.0
2013-05-03,100000.0
2013-05-06,100000.0
2013-05-07,100000.0
2013-05-08,100000.0
2013-05-09,100000.0
2013-05-10,100000.0
2013-05-13,99982.001
2013-05-14,99032.46751999999
2013-05-15,99644.43152
2013-05-16,102473.52352
2013-05-17,102187.78752
2013-05-20,101591.86752
2013-05-21,100694.16752
2013-05-22,100560.46752
2013-05-23,102657.64752
2013-05-24,104319.34752
2013-05-28,109382.37552
2013-05-29,107203.06552
2013-05-30,107325.68752
2013-05-31,104579.10751999999
2013-06-03,102604.16752
2013-06-04,103463.66752
2013-06-05,103666.12752000001
2013-06-06,104422.48752
2013-06-07,106214.06752
2013-06-10,105453.88751999999
2013-06-11,103322.32751999999
2013-06-12,104567.64752
2013-06-13,104739.54752
2013-06-14,105549.38751999999
2013-06-17,106275.18752
2013-06-18,106729.76752
2013-06-19,107222.54752
2013-06-20,105683.08752
2013-06-21,105262.88751999999
2013-06-24,106003.96752
2013-06-25,106351.58752
2013-06-26,107619.82751999999
2013-06-27,108968.28752
2013-06-28,108246.30752
2013-07-01,111997.16552000001
2013-07-02,112242.02752
2013-07-03,111256.46752
2013-07-05,113109.16752
2013-07-08,113689.80752
2013-07-09,114392.68752
2013-07-10,113941.92752
2013-07-11,115217.80752
2013-07-12,116856.58752
2013-07-15,115848.10751999999
2013-07-16,108891.88751999999
2013-07-17,113170.28752
2013-07-18,112704.24752
2013-07-19,112952.54752
2013-07-22,114003.04752
2013-07-23,114121.46752
2013-07-24,113724.18752
2013-07-25,114629.52752
2013-07-26,116661.76752
2013-07-29,118659.62752000001
2013-07-30,117559.46752
2013-07-31,118529.74752
2013-08-01,119014.88752
2013-08-02,119950.78752
2013-08-05,122502.54752
2013-08-06,121536.08752
2013-08-07,118510.64752
2013-08-08,125864.14752
2013-08-09,125680.78752
2013-08-12,123533.94751999999
2013-08-13,122789.04752
2013-08-14,120470.30752
2013-08-15,120588.72751999999
2013-08-16,121478.78752
2013-08-19,122586.58752
2013-08-20,124374.34752000001
2013-08-21,123717.30752
2013-08-22,127246.98752
2013-08-23,129057.28552
2013-08-26,129966.82751999999
2013-08-27,131032.60751999999
2013-08-28,130818.68751999999
2013-08-29,130669.70752
2013-08-30,131792.78752
2013-09-03,131769.86752
2013-09-04,132412.39152
2013-09-05,132148.04752
2013-09-06,131017.32751999999
2013-09-09,128622.18751999999
2013-09-10,130788.12752000001
2013-09-11,129699.42752
2013-09-12,130238.04752
2013-09-13,130471.06752
2013-09-16,130868.34752000001
2013-09-17,130734.64752
2013-09-18,130730.06352
2013-09-19,135200.22752000001
2013-09-20,137289.76752
2013-09-23,136418.80752
2013-09-24,136884.84752
2013-09-25,137995.70351999998
2013-09-26,139295.26752
2013-09-27,140158.58752
2013-09-30,141102.12751999998
2013-10-01,140960.78752
2013-10-02,136357.68751999998
2013-10-03,133439.20752
2013-10-04,136369.14752
2013-10-07,137167.52752
2013-10-08,133981.64752
2013-10-09,131708.74752
2013-10-10,133294.04752000002
2013-10-11,135498.18751999998
2013-10-14,135887.82752
2013-10-15,137499.86752
2013-10-16,137354.70752
2013-10-17,137065.15152
2013-10-18,137293.58752
2013-10-21,133167.98752
2013-10-22,132763.06751999998
2013-10-23,130073.78752
2013-10-24,133378.08752
2013-10-25,132044.90752
2013-10-28,129447.30752
2013-10-29,130062.32751999999
2013-10-30,128056.82751999999
2013-10-31,128331.86752
2013-11-01,129183.72751999999
2013-11-04,134161.18751999998
2013-11-05,134776.20752
2013-11-06,124977.90752
2013-11-07,120627.69152
2013-11-08,119931.68751999999
2013-11-11,122509.42352000001
2013-11-12,119874.38752
2013-11-13,120218.18751999999
2013-11-14,119797.98752
2013-11-15,118976.68751999999
2013-11-18,113678.34752
2013-11-19,115401.16752
2013-11-20,113498.80752
2013-11-21,113876.98752
2013-11-22,113601.94751999999
2013-11-25,113395.66752
2013-11-26,113265.78752
2013-11-27,115725.86752
2013-11-29,115855.74752
2013-12-02,114667.72752
2013-12-03,122510.18751999999
2013-12-04,120313.68751999999
2013-12-05,120898.14752
2013-12-06,119706.30752
2013-12-09,121325.98752
2013-12-10,121551.36752
2013-12-11,120581.08752
2013-12-12,123568.32751999999
2013-12-13,123638.61551999999
2013-12-16,123747.86752
2013-12-17,125474.50752
2013-12-18,123763.14752
2013-12-19,120989.82751999999
2013-12-20,121952.46752
2013-12-23,122070.88752
2013-12-24,125073.40752
2013-12-26,126635.78752
2013-12-27,124962.62752000001
2013-12-30,125466.86752
2013-12-31,124698.66552000001
2014-01-02,124572.98752
2014-01-03,124366.70752
2014-01-06,123388.78752
2014-01-07,124290.30752
2014-01-08,125023.74752
2014-01-09,123591.24752
2014-01-10,122899.78932
2014-01-13,120462.66752
2014-01-14,128839.92752
2014-01-15,129932.44751999999
2014-01-16,132545.32752
2014-01-17,132178.60752
2014-01-21,134726.54752000002
2014-01-22,135444.70752
2014-01-23,136567.78752
2014-01-24,133931.98752
2014-01-27,132029.62752
2014-01-28,135375.94752
2014-01-29,134172.64752
2014-01-30,137079.66752000002
2014-01-31,136533.40752
2014-02-03,134890.80752
2014-02-04,135509.64752
2014-02-05,133863.22752000001
2014-02-06,135375.94752
2014-02-07,138489.24752
2014-02-10,142320.70752
2014-02-11,142343.62751999998
2014-02-12,141847.02752
2014-02-13,143493.44752
2014-02-14,142958.64752
2014-02-18,145048.18751999998
2014-02-19,141205.26752
2014-02-20,147443.32752
2014-02-21,147301.98752
2014-02-24,150377.08752
2014-02-25,161970.78752
2014-02-26,163880.78752
2014-02-27,163705.06751999998
2014-02-28,160752.20752
2014-03-03,162948.70752
2014-03-04,164583.66752000002
2014-03-05,163750.90752
2014-03-06,163857.86752
2014-03-07,161287.00751999998
2014-03-10,158471.66752000002
2014-03-11,156779.40752
2014-03-12,159483.96752
2014-03-13,158070.56751999998
2014-03-14,155465.32752
2014-03-17,156615.14752
2014-03-18,158930.06751999998
2014-03-19,157325.66752000002
2014-03-20,156970.40752
2014-03-21,154670.76752
2014-03-24,151339.72752000001
2014-03-25,151442.86752
2014-03-26,148585.50751999998
2014-03-27,146431.02752
2014-03-28,148360.12751999998
2014-03-31,146862.68751999998
2014-04-01,150117.32752
2014-04-02,155205.56751999998
2014-04-03,153337.58752
2014-04-04,148304.73752
2014-04-07,146507.42752
2014-04-08,149540.50751999998
2014-04-09,150102.04752000002
2014-04-10,145235.36752
2014-04-11,145078.74752
2014-04-14,142905.16752000002
2014-04-15,141308.40752
2014-04-16,143294.80752
2014-04-17,142916.62751999998
2014-04-21,145307.94752
2014-04-22,150755.26752
2014-04-23,146686.96752
2014-04-24,146637.30752
2014-04-25,143577.48752
2014-04-28,143065.60752
2014-04-29,146278.22752000001
2014-04-30,146648.76752
2014-05-01,146587.64752
2014-05-02,147802.40752
2014-05-05,149979.80752
2014-05-06,146415.74752
2014-05-07,144150.48752
2014-05-08,135456.16752000002
2014-05-09,136858.10752
2014-05-12,137778.72752000001
2014-05-13,139875.90752
2014-05-14,140051.62751999998
2014-05-15,139276.16752000002
2014-05-16,140410.70752
2014-05-19,142141.16752000002
2014-05-20,141839.38752
2014-05-21,143424.68751999998
2014-05-22,145498.94752
2014-05-23,146423.38752
2014-05-27,148050.70752
2014-05-28,147546.46752
2014-05-29,147546.46752
2014-05-30,146602.92752
2014-06-02,145430.18751999998
2014-06-03,145521.86752
2014-06-04,145158.96752
2014-06-05,146270.58752
2014-06-06,146756.10952
2014-06-09,145663.20752
2014-06-10,144513.38752
2014-06-11,145342.32752
2014-06-12,144979.42752
2014-06-13,146087.22752000001
2014-06-16,153035.80752
2014-06-17,155732.72752000001
2014-06-18,153994.62751999998
2014-06-19,154250.56751999998
2014-06-20,154938.16752000002
2014-06-23,157852.82752
2014-06-24,156049.78752
2014-06-25,157727.14951999998
2014-06-26,157233.98752
2014-06-27,158555.70752
2014-06-30,158937.70752
2014-07-01,158807.82752
2014-07-02,154875.13752
2014-07-03,154808.28752
2014-07-07,152290.90752
2014-07-08,150919.52752
2014-07-09,152443.70752
2014-07-10,151068.50751999998
2014-07-11,150560.44752
2014-07-14,153834.18751999998
2014-07-15,151114.34752
2014-07-16,150189.90752
2014-07-17,149517.58752
2014-07-18,151282.46572
2014-07-21,151481.06751999998
2014-07-22,151114.34752
2014-07-23,152225.96752
2014-07-24,152627.06751999998
2014-07-25,152638.52752
2014-07-28,153116.02752
2014-07-29,153188.60752
2014-07-30,154682.22752000001
2014-07-31,152535.38752
2014-08-01,156343.92752
2014-08-04,158349.42752
2014-08-05,158337.96752
2014-08-06,162326.08572
2014-08-07,163647.76752
2014-08-08,162020.44752
2014-08-11,166295.02752
2014-08-12,166539.50751999998
2014-08-13,166673.20752
2014-08-14,167081.94752
2014-08-15,167322.60752
2014-08-18,166531.86752
2014-08-19,165317.10752
2014-08-20,164916.00751999998
2014-08-21,164392.66752000002
2014-08-22,165324.74751999998
2014-08-25,167528.88752
2014-08-26,167219.46752
2014-08-27,167796.28752
2014-08-28,168029.30752
2014-08-29,170260.18751999998
2014-09-02,175768.62751999998
2014-09-03,174649.36752
2014-09-04,176502.06752
2014-09-05,173197.76752
2014-09-08,175000.80752
2014-09-09,173614.14752
2014-09-10,174614.98752000002
2014-09-11,174313.20752
2014-09-12,173889.18751999998
2014-09-15,164209.30752
2014-09-16,166837.46752
2014-09-17,167081.94752
2014-09-18,168014.02752
2014-09-19,166295.02752
2014-09-22,162746.24752
2014-09-23,162891.40752
2014-09-24,163552.26752
2014-09-25,161569.68751999998
2014-09-26,161435.98752
2014-09-29,160924.10752
2014-09-30,159938.54752000002
2014-10-01,159006.46752
2014-10-02,163277.22752000001
2014-10-03,164725.00751999998
2014-10-06,166791.62751999998
2014-10-07,166390.52752
2014-10-08,166279.74751999998
2014-10-09,165412.60752
2014-10-10,157734.40752
2014-10-13,153028.16752000002
2014-10-14,153971.70752
2014-10-15,154980.18751999998
2014-10-16,153700.48752
2014-10-17,154132.14752
2014-10-20,155274.32752
2014-10-21,157134.66752000002
2014-10-22,155514.98752
2014-10-23,157115.56751999998
2014-10-24,157096.46752
2014-10-27,151912.72752000001
2014-10-28,159972.92752
2014-10-29,158188.98752
2014-10-30,158402.90752
2014-10-31,159564.18751999998
2014-11-03,159904.16752000002
2014-11-04,158506.04752000002
2014-11-05,155465.32752
2014-11-06,159380.82752
2014-11-07,158991.18751999998
2014-11-10,159652.04752000002
2014-11-11,163147.34752
2014-11-12,162390.98752
2014-11-13,163384.18751999998
2014-11-14,166050.54752000002
2014-11-17,164255.14752
2014-11-18,165676.18751999998
2014-11-19,161871.46752
2014-11-20,162242.00751999998
2014-11-21,159976.74752
2014-11-24,161481.82752
2014-11-25,162005.16752000002
2014-11-26,162138.86752
2014-11-28,160641.42752
